"郵便番号（7桁）","","導管事業者名","都道府県名","市区町村名","町域名","市区町村名","町域名","導管事業者ID","契約プランID","契約プラン名","託送供給契約約款区分","料金地区区分コード","備考"
"1057312","105-7312","東京ガス","東京都","港区","東新橋東京汐留ビルディング １２階","ミナトク","ヒガシシンバシトウキョウシオドメビルディング12カイ","1","2","プレミアム5+プラン","","",""
"1057313","105-7313","東京ガス","東京都","港区","東新橋東京汐留ビルディング １３階","ミナトク","ヒガシシンバシトウキョウシオドメビルディング13カイ","1","2","プレミアム5+プラン","","",""
"1057314","105-7314","東京ガス","東京都","港区","東新橋東京汐留ビルディング １４階","ミナトク","ヒガシシンバシトウキョウシオドメビルディング14カイ","1","2","プレミアム5+プラン","","",""
"1057315","105-7315","東京ガス","東京都","港区","東新橋東京汐留ビルディング １５階","ミナトク","ヒガシシンバシトウキョウシオドメビルディング15カイ","1","2","プレミアム5+プラン","","",""
"1057316","105-7316","東京ガス","東京都","港区","東新橋東京汐留ビルディング １６階","ミナトク","ヒガシシンバシトウキョウシオドメビルディング16カイ","1","2","プレミアム5+プラン","","",""
"1057317","105-7317","東京ガス","東京都","港区","東新橋東京汐留ビルディング １７階","ミナトク","ヒガシシンバシトウキョウシオドメビルディング17カイ","1","2","プレミアム5+プラン","","",""
"1057318","105-7318","東京ガス","東京都","港区","東新橋東京汐留ビルディング １８階","ミナトク","ヒガシシンバシトウキョウシオドメビルディング18カイ","1","2","プレミアム5+プラン","","",""
"1057319","105-7319","東京ガス","東京都","港区","東新橋東京汐留ビルディング １９階","ミナトク","ヒガシシンバシトウキョウシオドメビルディング19カイ","1","2","プレミアム5+プラン","","",""
"1057320","105-7320","東京ガス","東京都","港区","東新橋東京汐留ビルディング ２０階","ミナトク","ヒガシシンバシトウキョウシオドメビルディング20カイ","1","2","プレミアム5+プラン","","",""
"1057321","105-7321","東京ガス","東京都","港区","東新橋東京汐留ビルディング ２１階","ミナトク","ヒガシシンバシトウキョウシオドメビルディング21カイ","1","2","プレミアム5+プラン","","",""
"1057322","105-7322","東京ガス","東京都","港区","東新橋東京汐留ビルディング ２２階","ミナトク","ヒガシシンバシトウキョウシオドメビルディング22カイ","1","2","プレミアム5+プラン","","",""
"1057323","105-7323","東京ガス","東京都","港区","東新橋東京汐留ビルディング ２３階","ミナトク","ヒガシシンバシトウキョウシオドメビルディング23カイ","1","2","プレミアム5+プラン","","",""
"1057324","105-7324","東京ガス","東京都","港区","東新橋東京汐留ビルディング ２４階","ミナトク","ヒガシシンバシトウキョウシオドメビルディング24カイ","1","2","プレミアム5+プラン","","",""
"1057325","105-7325","東京ガス","東京都","港区","東新橋東京汐留ビルディング ２５階","ミナトク","ヒガシシンバシトウキョウシオドメビルディング25カイ","1","2","プレミアム5+プラン","","",""
"1057326","105-7326","東京ガス","東京都","港区","東新橋東京汐留ビルディング ２６階","ミナトク","ヒガシシンバシトウキョウシオドメビルディング26カイ","1","2","プレミアム5+プラン","","",""
"1057327","105-7327","東京ガス","東京都","港区","東新橋東京汐留ビルディング ２７階","ミナトク","ヒガシシンバシトウキョウシオドメビルディング27カイ","1","2","プレミアム5+プラン","","",""
"1057328","105-7328","東京ガス","東京都","港区","東新橋東京汐留ビルディング ２８階","ミナトク","ヒガシシンバシトウキョウシオドメビルディング28カイ","1","2","プレミアム5+プラン","","",""
"1057329","105-7329","東京ガス","東京都","港区","東新橋東京汐留ビルディング ２９階","ミナトク","ヒガシシンバシトウキョウシオドメビルディング29カイ","1","2","プレミアム5+プラン","","",""
"1057330","105-7330","東京ガス","東京都","港区","東新橋東京汐留ビルディング ３０階","ミナトク","ヒガシシンバシトウキョウシオドメビルディング30カイ","1","2","プレミアム5+プラン","","",""
"1057331","105-7331","東京ガス","東京都","港区","東新橋東京汐留ビルディング ３１階","ミナトク","ヒガシシンバシトウキョウシオドメビルディング31カイ","1","2","プレミアム5+プラン","","",""
"1057332","105-7332","東京ガス","東京都","港区","東新橋東京汐留ビルディング ３２階","ミナトク","ヒガシシンバシトウキョウシオドメビルディング32カイ","1","2","プレミアム5+プラン","","",""
"1057333","105-7333","東京ガス","東京都","港区","東新橋東京汐留ビルディング ３３階","ミナトク","ヒガシシンバシトウキョウシオドメビルディング33カイ","1","2","プレミアム5+プラン","","",""
"1057334","105-7334","東京ガス","東京都","港区","東新橋東京汐留ビルディング ３４階","ミナトク","ヒガシシンバシトウキョウシオドメビルディング34カイ","1","2","プレミアム5+プラン","","",""
"1057335","105-7335","東京ガス","東京都","港区","東新橋東京汐留ビルディング ３５階","ミナトク","ヒガシシンバシトウキョウシオドメビルディング35カイ","1","2","プレミアム5+プラン","","",""
"1057336","105-7336","東京ガス","東京都","港区","東新橋東京汐留ビルディング ３６階","ミナトク","ヒガシシンバシトウキョウシオドメビルディング36カイ","1","2","プレミアム5+プラン","","",""
"1057337","105-7337","東京ガス","東京都","港区","東新橋東京汐留ビルディング ３７階","ミナトク","ヒガシシンバシトウキョウシオドメビルディング37カイ","1","2","プレミアム5+プラン","","",""
"1057490","105-7490","東京ガス","東京都","港区","東新橋日本テレビタワー","ミナトク","ヒガシシンバシニホンテレビタワー","1","2","プレミアム5+プラン","","",""
"1057401","105-7401","東京ガス","東京都","港区","東新橋日本テレビタワー １階","ミナトク","ヒガシシンバシニホンテレビタワー1カイ","1","2","プレミアム5+プラン","","",""
"1057402","105-7402","東京ガス","東京都","港区","東新橋日本テレビタワー ２階","ミナトク","ヒガシシンバシニホンテレビタワー2カイ","1","2","プレミアム5+プラン","","",""
"1057403","105-7403","東京ガス","東京都","港区","東新橋日本テレビタワー ３階","ミナトク","ヒガシシンバシニホンテレビタワー3カイ","1","2","プレミアム5+プラン","","",""
"1057404","105-7404","東京ガス","東京都","港区","東新橋日本テレビタワー ４階","ミナトク","ヒガシシンバシニホンテレビタワー4カイ","1","2","プレミアム5+プラン","","",""
"1057405","105-7405","東京ガス","東京都","港区","東新橋日本テレビタワー ５階","ミナトク","ヒガシシンバシニホンテレビタワー5カイ","1","2","プレミアム5+プラン","","",""
"1057406","105-7406","東京ガス","東京都","港区","東新橋日本テレビタワー ６階","ミナトク","ヒガシシンバシニホンテレビタワー6カイ","1","2","プレミアム5+プラン","","",""
"1057407","105-7407","東京ガス","東京都","港区","東新橋日本テレビタワー ７階","ミナトク","ヒガシシンバシニホンテレビタワー7カイ","1","2","プレミアム5+プラン","","",""
"1057408","105-7408","東京ガス","東京都","港区","東新橋日本テレビタワー ８階","ミナトク","ヒガシシンバシニホンテレビタワー8カイ","1","2","プレミアム5+プラン","","",""
"1057409","105-7409","東京ガス","東京都","港区","東新橋日本テレビタワー ９階","ミナトク","ヒガシシンバシニホンテレビタワー9カイ","1","2","プレミアム5+プラン","","",""
"1057410","105-7410","東京ガス","東京都","港区","東新橋日本テレビタワー １０階","ミナトク","ヒガシシンバシニホンテレビタワー10カイ","1","2","プレミアム5+プラン","","",""
"1057411","105-7411","東京ガス","東京都","港区","東新橋日本テレビタワー １１階","ミナトク","ヒガシシンバシニホンテレビタワー11カイ","1","2","プレミアム5+プラン","","",""
"1057412","105-7412","東京ガス","東京都","港区","東新橋日本テレビタワー １２階","ミナトク","ヒガシシンバシニホンテレビタワー12カイ","1","2","プレミアム5+プラン","","",""
"1057413","105-7413","東京ガス","東京都","港区","東新橋日本テレビタワー １３階","ミナトク","ヒガシシンバシニホンテレビタワー13カイ","1","2","プレミアム5+プラン","","",""
"1057414","105-7414","東京ガス","東京都","港区","東新橋日本テレビタワー １４階","ミナトク","ヒガシシンバシニホンテレビタワー14カイ","1","2","プレミアム5+プラン","","",""
