"確認済","","都道府県","市区","町村等","電力会社電話番号","水道局問い合わせ先","水道局電話番号","受付時間","定休日","ＨＰ","","","",""
"済","4828","兵庫県","神戸市西区","","0800-777-8046","神戸水道局CS","078-797-5555","9：00～17：15","土・日・祝日","http://www.city.kobe.lg.jp/life/town/waterworks/water/madoguti/tetuzuki/index.html","","","",""
"済","4827","兵庫県","神戸市中央区","","0800-777-8041","神戸水道局CS","078-797-5555","9：00～17：15","土・日・祝日","http://www.city.kobe.lg.jp/life/town/waterworks/water/madoguti/tetuzuki/index.html","","","",""
"済","4823","兵庫県","神戸市長田区","","0800-777-8041","神戸水道局CS","078-797-5555","9：00～17：15","土・日・祝日","http://www.city.kobe.lg.jp/life/town/waterworks/water/madoguti/tetuzuki/index.html","","","",""
"済","4820","兵庫県","神戸市東灘区","","0800-777-8041","神戸水道局CS","078-797-5555","9：00～17：15","土・日・祝日","http://www.city.kobe.lg.jp/life/town/waterworks/water/madoguti/tetuzuki/index.html","","","",""
"済","4821","兵庫県","神戸市灘区","","0800-777-8041","神戸水道局CS","078-797-5555","9：00～17：15","土・日・祝日","http://www.city.kobe.lg.jp/life/town/waterworks/water/madoguti/tetuzuki/index.html","","","",""
"済","4822","兵庫県","神戸市兵庫区","","0800-777-8041","神戸水道局CS","078-797-5555","9：00～17：15","土・日・祝日","http://www.city.kobe.lg.jp/life/town/waterworks/water/madoguti/tetuzuki/index.html","","","",""
"済","4826","兵庫県","神戸市北区","","0800-777-8041","神戸水道局CS","078-797-5555","9：00～17：15","土・日・祝日","http://www.city.kobe.lg.jp/life/town/waterworks/water/madoguti/tetuzuki/index.html","","","",""
"不可","4861","兵庫県","神崎郡","市川町","0800-777-8081","市川水道局","0790-26-1017","","","","","","",""
"不可","4862","兵庫県","神崎郡","福崎町","0800-777-8081","福崎水道課","0790-22-0560","","","","","","",""
"不可","4863","兵庫県","神崎郡","神河町","0800-777-8081","神河水道課 ","0790-34-0966","","","","","","",""
"不可","6880","佐賀県","神埼郡","吉野ヶ里町","0120-986-303","佐賀東部水道企業団","0952-30-6212","平日8：30～17：15","土日祝","https://sagatsk.or.jp/sub/sub02_01.html","","","",""
"不可","6879","佐賀県","神埼市","","0120-986-303","佐賀東部水道企業団","0952-30-6212","平日8：30～17：15","土日祝","https://sagatsk.or.jp/sub/sub02_01.html","","","",""
"不可","6166","徳島県","神山町","","0120-564-552","神山町建設課","088-676-1514","","","","","","",""
"不可","486","茨城県","神栖市","","0120-995-331","神栖水道課","0299-90-1164","8：30～17：15","土・日・祝","","","","",""
"不可","6102","広島県","神石郡","神石高原町","0120-511-542","神石高原町環境衛生課","0847-89-3336","","","","","","",""
"不可","1825","東京都","神津島村","","0120-995-005","神津島村役場","04992-8-0011","×","×","","","","",""
"済","1900","神奈川県","秦野市","","0120-99-5775","秦野市水道局","0463-83-2112","8：30～17：15","土・日・祝日","http://www.city.hadano.kanagawa.jp/www/contents/1001000000661/index.html","","","",""
"済","6923","熊本県","人吉市","","0120-986-608","人吉水道係","0966-22-2111","8：30～17：15","土・日・祝","https://www.city.hitoyoshi.lg.jp/","","","",""
"不可","5379","島根県","仁多郡","奥出雲町","0120-311-950","奥出雲町役場","0854-54-1221","","","","","","",""
"済","2086","長野県","諏訪郡","下諏訪町","0120-984-540","下諏訪町役場","0266-27-1111","8：30～17：15","土・日・祝","http://www.town.shimosuwa.lg.jp/www/index.html","","","",""
"不可","2087","長野県","諏訪郡","富士見町","0120-984-540","富士見水道課","0266-62-9352","","","","","","",""
"不可","2088","長野県","諏訪郡","原村","0120-984-540","原村役場","0266-79-7943","8：30～17：15","土・日・祝","","","","",""
"済","2061","長野県","諏訪市","","0120-984-540","諏訪営業課 ","0266-52-4141","8：30～17：15","土・日・祝日","https://www.city.suwa.lg.jp/www/index.jsp","","","",""
"済","387","福島県","須賀川市","","0120-175-266","須賀川市水道センター","0248-63-7111","24時間対応","年中無休","http://www.city.sukagawa.fukushima.jp/1459.htm","","","",""
"済","2062","長野県","須坂市","","0120-984-510","須坂水道局","026-245-1400","8：30～17：15","土・日・祝日","https://www.city.suzaka.nagano.jp/","","","",""
"済","6281","高知県","須崎市","","0120-410-785","須崎水道課","0889-42-1825","8：30～17：15","土・日・祝日","https://www.city.susaki.lg.jp/","","","",""
"済","1898","神奈川県","逗子市","","0120-99-5775","県水道コールセンター","0570-005959","月～土8：30～19：00","日曜祝日","http://www.pref.kanagawa.jp/docs/r4a/okyakusamacc/main.html","","","",""
"済","4812","大阪府","吹田市","","0800-777-8015","水道部総務室","06-6384-1255","9：00～17：30","土・日・祝日","https://www.city.suita.osaka.jp/home/soshiki/div-suido/somu/e10-kaiheisenn.html","","","",""
"不可","7026","鹿児島県","垂水市","","0120-986-806","垂水水道課","0994-32-1111","","","http://www.city.tarumizu.lg.jp/hisho/kurashi/machi/gesui/index.html","","","",""
"不可","459","茨城県","水戸市","","0120-995-331","第一環境","029-222-3258","×","×","","","","",""
"済","6925","熊本県","水俣市","","0120-986-606","水俣市水道局","0966-63-2604","8：30～17：15","土・日・祝","http://www.minamata-waterworks.jp/","","","",""
"不可","2151","岐阜県","瑞穂市","","0120-985-910","瑞穂水道課","058-327-2113","×","×","×","","","",""
"済","1853","東京都","瑞穂町","","0120-995-661","水道局多摩お客さまセンター","0570-091-100","平日～土曜8：30～20：00","日・祝日","https://www.waterworks.metro.tokyo.jp/tetsuduki/madoguchi/center_tama.html","","","",""
"不可","2143","岐阜県","瑞浪市","","0120-985-940","瑞浪市役所","0572-68-2111","","","","","","",""
"済","1820","東京都","杉並区","","0120-995-005","水道局お客さまセンター","03-5326-1101","平日～土曜8：30～20：00","日・祝日","https://www.waterworks.metro.tokyo.lg.jp/","","","",""
"済","2205","静岡県","裾野市","","0120-995-901","裾野水道CS","055-995-1831","8：30～17：15","土・日・祝","http://www.city.susono.shizuoka.jp/service/1/bunya/1/3214.html","","","",""
"済","1806","東京都","世田谷区","","0120-995-001","水道局お客さまセンター","03-5326-1101","平日～土曜8：30～20：00","日・祝日","https://www.waterworks.metro.tokyo.lg.jp/","","","",""
"不可","6101","広島県","世羅郡","世羅町","0120-512-167","世羅町上下水道課","0847-22-0533 ","","","","","","",""
"済","2603","愛知県","瀬戸市","","0120-985-717","瀬戸市水道課料金係","0561-85-1177","8：30～17：15","土・日・祝日","","","","",""
"済","6052","岡山県","瀬戸内市","","0120-415-322","瀬戸内市上水道業務課","0869-22-1325","8：30～17：15","土・日・祝日","","","","",""
"不可","61","北海道","瀬棚郡","今金町","0120-12-6565","今金水道グループ","0137-82-0111","","","","","","",""
"不可","971","千葉県","成田市","赤坂","0120-99-5551","千葉県 県水お客様センター","043-310-0321","","","https://www.city.chiba.jp/suido/somu/kai-teishi.html","","","",""
"不可","972","千葉県","成田市","吾妻","0120-99-5551","千葉県 県水お客様センター","043-310-0321","","","https://www.city.chiba.jp/suido/somu/kai-teishi.html","","","",""
"不可","973","千葉県","成田市","加良部","0120-99-5551","千葉県 県水お客様センター","043-310-0321","","","https://www.city.chiba.jp/suido/somu/kai-teishi.html","","","",""
"不可","974","千葉県","成田市","玉造","0120-99-5551","千葉県 県水お客様センター","043-310-0321","","","https://www.city.chiba.jp/suido/somu/kai-teishi.html","","","",""
"不可","975","千葉県","成田市","中台","0120-99-5551","千葉県 県水お客様センター","043-310-0321","","","https://www.city.chiba.jp/suido/somu/kai-teishi.html","","","",""
"不可","976","千葉県","成田市","橋賀台","0120-99-5551","千葉県 県水お客様センター","043-310-0321","","","https://www.city.chiba.jp/suido/somu/kai-teishi.html","","","",""
"済","977","千葉県","成田市","青山","0120-99-5551","成田市水道部","0476-22-8880","平日8：30～18：00、土曜8：30～17：30","日・祝日","https://www.city.narita.chiba.jp/kurashi/page221300.html","","","",""
"済","978","千葉県","成田市","赤荻","0120-99-5551","成田市水道部","0476-22-8880","平日8：30～18：00、土曜8：30～17：30","日・祝日","https://www.city.narita.chiba.jp/kurashi/page221300.html","","","",""
"済","979","千葉県","成田市","芦田","0120-99-5551","成田市水道部","0476-22-8880","平日8：30～18：00、土曜8：30～17：30","日・祝日","https://www.city.narita.chiba.jp/kurashi/page221300.html","","","",""
"済","980","千葉県","成田市","東町","0120-99-5551","成田市水道部","0476-22-8880","平日8：30～18：00、土曜8：30～17：30","日・祝日","https://www.city.narita.chiba.jp/kurashi/page221300.html","","","",""
"済","981","千葉県","成田市","荒海","0120-99-5551","成田市水道部","0476-22-8880","平日8：30～18：00、土曜8：30～17：30","日・祝日","https://www.city.narita.chiba.jp/kurashi/page221300.html","","","",""
"済","982","千葉県","成田市","安西","0120-99-5551","成田市水道部","0476-22-8880","平日8：30～18：00、土曜8：30～17：30","日・祝日","https://www.city.narita.chiba.jp/kurashi/page221300.html","","","",""
"済","983","千葉県","成田市","飯田町","0120-99-5551","成田市水道部","0476-22-8880","平日8：30～18：00、土曜8：30～17：30","日・祝日","https://www.city.narita.chiba.jp/kurashi/page221300.html","","","",""
"済","984","千葉県","成田市","飯仲","0120-99-5551","成田市水道部","0476-22-8880","平日8：30～18：00、土曜8：30～17：30","日・祝日","https://www.city.narita.chiba.jp/kurashi/page221300.html","","","",""
"済","985","千葉県","成田市","囲護台","0120-99-5551","成田市水道部","0476-22-8880","平日8：30～18：00、土曜8：30～17：30","日・祝日","https://www.city.narita.chiba.jp/kurashi/page221300.html","","","",""
"済","986","千葉県","成田市","磯部","0120-99-5551","成田市水道部","0476-22-8880","平日8：30～18：00、土曜8：30～17：30","日・祝日","https://www.city.narita.chiba.jp/kurashi/page221300.html","","","",""
"済","987","千葉県","成田市","伊能","0120-99-5551","成田市水道部","0476-22-8880","平日8：30～18：00、土曜8：30～17：30","日・祝日","https://www.city.narita.chiba.jp/kurashi/page221300.html","","","",""
"済","988","千葉県","成田市","飯岡","0120-99-5551","成田市水道部","0476-22-8880","平日8：30～18：00、土曜8：30～17：30","日・祝日","https://www.city.narita.chiba.jp/kurashi/page221300.html","","","",""
"済","989","千葉県","成田市","ウイング土屋","0120-99-5551","成田市水道部","0476-22-8880","平日8：30～18：00、土曜8：30～17：30","日・祝日","https://www.city.narita.chiba.jp/kurashi/page221300.html","","","",""
"済","990","千葉県","成田市","臼作","0120-99-5551","成田市水道部","0476-22-8880","平日8：30～18：00、土曜8：30～17：30","日・祝日","https://www.city.narita.chiba.jp/kurashi/page221300.html","","","",""
"済","991","千葉県","成田市","江弁須","0120-99-5551","成田市水道部","0476-22-8880","平日8：30～18：00、土曜8：30～17：30","日・祝日","https://www.city.narita.chiba.jp/kurashi/page221300.html","","","",""
"済","992","千葉県","成田市","大生","0120-99-5551","成田市水道部","0476-22-8880","平日8：30～18：00、土曜8：30～17：30","日・祝日","https://www.city.narita.chiba.jp/kurashi/page221300.html","","","",""
"済","993","千葉県","成田市","大清水","0120-99-5551","成田市水道部","0476-22-8880","平日8：30～18：00、土曜8：30～17：30","日・祝日","https://www.city.narita.chiba.jp/kurashi/page221300.html","","","",""
"済","994","千葉県","成田市","大菅","0120-99-5551","成田市水道部","0476-22-8880","平日8：30～18：00、土曜8：30～17：30","日・祝日","https://www.city.narita.chiba.jp/kurashi/page221300.html","","","",""
"済","995","千葉県","成田市","大竹","0120-99-5551","成田市水道部","0476-22-8880","平日8：30～18：00、土曜8：30～17：30","日・祝日","https://www.city.narita.chiba.jp/kurashi/page221300.html","","","",""
"済","996","千葉県","成田市","大沼","0120-99-5551","成田市水道部","0476-22-8880","平日8：30～18：00、土曜8：30～17：30","日・祝日","https://www.city.narita.chiba.jp/kurashi/page221300.html","","","",""
"済","997","千葉県","成田市","大袋","0120-99-5551","成田市水道部","0476-22-8880","平日8：30～18：00、土曜8：30～17：30","日・祝日","https://www.city.narita.chiba.jp/kurashi/page221300.html","","","",""
"済","998","千葉県","成田市","大室","0120-99-5551","成田市水道部","0476-22-8880","平日8：30～18：00、土曜8：30～17：30","日・祝日","https://www.city.narita.chiba.jp/kurashi/page221300.html","","","",""
"済","999","千葉県","成田市","大山","0120-99-5551","成田市水道部","0476-22-8880","平日8：30～18：00、土曜8：30～17：30","日・祝日","https://www.city.narita.chiba.jp/kurashi/page221300.html","","","",""
"済","1000","千葉県","成田市","大和田","0120-99-5551","成田市水道部","0476-22-8880","平日8：30～18：00、土曜8：30～17：30","日・祝日","https://www.city.narita.chiba.jp/kurashi/page221300.html","","","",""
"済","1001","千葉県","成田市","押畑","0120-99-5551","成田市水道部","0476-22-8880","平日8：30～18：00、土曜8：30～17：30","日・祝日","https://www.city.narita.chiba.jp/kurashi/page221300.html","","","",""
